team,where,date,round,season,player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Leganés,home,2017-08-18,1,2017-2018,Ezequiel Muñoz,19,ARG,CB,26-314,90,0,0,0,0,0,0,0,0,48,4,1,0,0.0,0.0,0.0,1,0,26,35,74.3,2,21,0,0,0,542,158,4,6,66.7,12,16,75.0,7,10,70.0,0.0,0,0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,5,60.0,2,0,0,5,7,0,6,26,21,1,0,48,,0,,135,90,0,0,0,0,20,0,0,0,2,0,0,0,0,4,7,3,70.0
Leganés,home,2017-08-18,1,2017-2018,Joseba Zaldúa,20,ESP,RB,25-055,79,0,0,0,0,0,0,0,0,36,0,0,2,0.0,0.0,0.0,1,0,25,33,75.8,2,15,1,1,0,422,210,13,16,81.3,7,8,87.5,3,7,42.9,0.0,0,4,1,1,23,10,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,2,0,0,0,1,7,22,8,1,36,0.0,1,100.0,145,38,1,0,2,0,17,1,0,0,1,0,0,0,0,4,0,2,0.0
Leganés,home,2017-08-18,1,2017-2018,Unai Bustinza,3,ESP,RB,25-197,11,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,7,10,70.0,1,2,0,0,0,137,132,2,2,100.0,4,5,80.0,1,2,50.0,0.0,0,1,0,0,6,4,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,1,100.0,0,0,0,1,0,0,0,3,5,3,0,11,,0,,13,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,
Leganés,home,2017-08-18,1,2017-2018,Iván Cuéllar,1,ESP,GK,33-083,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,14,31,45.2,0,14,0,0,0,620,562,0,0,,5,5,100.0,9,26,34.6,0.0,0,1,0,0,20,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,24,31,1,0,0,32,,0,,142,85,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,
Alavés,away,2017-08-18,1,2017-2018,Christian Santos,9,VEN,FW,29-147,90,0,0,0,0,1,1,0,0,24,0,0,1,0.0,0.0,0.0,0,0,11,18,61.1,0,5,0,0,0,121,10,8,12,66.7,3,3,100.0,0,0,,0.0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,16,8,1,24,,0,,9,2,0,0,3,0,17,2,0,4,0,0,0,0,0,1,7,16,30.4
Alavés,away,2017-08-18,1,2017-2018,Rubén Sobrino,7,ESP,FW,25-078,61,0,0,0,0,1,1,0,0,29,4,0,1,0.1,0.1,0.0,0,0,10,15,66.7,1,12,1,5,2,110,16,9,10,90.0,1,5,20.0,0,0,,0.0,0,0,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0,1,2,50.0,1,1,0,4,1,0,0,5,15,11,2,29,40.0,3,60.0,158,20,3,1,3,3,19,3,0,0,0,0,0,0,0,5,1,4,20.0
Alavés,away,2017-08-18,1,2017-2018,Óscar Romero,10,PAR,"RM,FW",25-045,29,0,0,0,0,1,1,0,0,18,0,0,1,0.0,0.0,0.1,3,0,4,6,66.7,0,9,0,3,1,109,45,0,1,0.0,1,2,50.0,2,2,100.0,0.0,2,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,8,10,0,18,33.3,2,66.7,57,5,1,0,5,2,10,1,0,2,0,0,0,0,0,2,1,0,100.0
Alavés,away,2017-08-18,1,2017-2018,Ibai Gómez,11,ESP,LM,27-280,90,0,0,0,0,1,0,0,0,40,0,1,1,0.0,0.0,0.0,1,0,20,29,69.0,4,20,0,1,1,289,95,13,13,100.0,6,8,75.0,1,6,16.7,0.0,0,5,0,0,23,6,2,0,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,,0,0,1,1,2,0,1,6,22,12,0,40,100.0,0,0.0,57,27,1,0,2,2,22,4,0,2,2,0,0,0,0,7,0,0,
Alavés,away,2017-08-18,1,2017-2018,Manu García,19,ESP,CM,31-114,90,0,0,0,1,0,0,0,0,48,7,2,4,0.8,0.0,0.0,1,0,26,34,76.5,1,23,1,0,0,434,107,14,16,87.5,10,12,83.3,2,4,50.0,0.0,0,3,0,0,33,1,0,0,0,0,1,0,0,0,0,0,1,4,3,4,0,1,2,50.0,1,1,3,9,1,0,1,19,26,4,1,47,,0,,126,51,0,0,1,0,21,0,0,1,2,0,0,0,0,4,2,2,50.0
Alavés,away,2017-08-18,1,2017-2018,Wakaso,22,GHA,CM,27-024,62,0,0,0,0,1,0,1,0,46,2,3,1,0.0,0.0,0.0,3,0,26,37,70.3,2,18,0,0,0,460,148,13,17,76.5,10,12,83.3,3,8,37.5,0.0,1,2,0,0,35,2,0,0,1,1,2,0,0,0,0,0,0,2,2,0,0,1,4,25.0,3,0,1,5,1,0,3,15,24,8,0,46,,0,,76,36,0,0,1,0,17,0,0,3,2,0,0,0,0,8,0,4,0.0
